SALES,ORDERDATE,STATUS,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY,TERRITORY,DEALSIZE
3807.12,30/05/2009,Shipped,2009,Classic Cars,Super Scale Inc.,USA,NA,Medium
3142.36,17/12/2009,Shipped,2009,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
4713.6,30/09/2009,Shipped,2009,Classic Cars,"Clover Collections, Co.",Ireland,EMEA,Medium
7016.31,24/12/2009,Shipped,2009,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Large
4381.25,24/12/2009,Shipped,2009,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
4283.01,26/12/2009,Shipped,2009,Classic Cars,Diecast Classics Inc.,USA,NA,Medium
4364.82,22/12/2009,Shipped,2009,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
4242.24,07/10/2009,Shipped,2009,Classic Cars,Amica Models & Co.,Italy,EMEA,Medium
4982.7,27/12/2009,Shipped,2009,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
6393.54,25/11/2009,Shipped,2009,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
1466.91,23/10/2009,Shipped,2009,Classic Cars,Vitachrome Inc.,USA,NA,Small
4059.33,08/06/2009,Shipped,2009,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Medium
4801.52,31/08/2009,Shipped,2009,Classic Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
2711.66,10/11/2009,Shipped,2009,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
5862,05/10/2009,Shipped,2009,Classic Cars,"Tokyo Collectables, Ltd",Japan,Japan,Medium
4071.85,21/07/2009,Shipped,2009,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
8236.75,11/07/2009,Shipped,2009,Classic Cars,Gift Depot Inc.,USA,NA,Large
6130.35,14/12/2009,Shipped,2009,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
3693.34,18/08/2009,Shipped,2009,Classic Cars,Marseille Mini Autos,France,EMEA,Medium
6031.68,05/08/2009,Shipped,2009,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
3494.94,13/07/2009,Shipped,2009,Classic Cars,Collectables For Less Inc.,USA,NA,Medium
5294.14,26/01/2009,Shipped,2009,Classic Cars,"Men 'R' US Retailers, Ltd.",USA,NA,Medium
5464.69,31/01/2009,Shipped,2009,Classic Cars,Mini Auto Werke,Austria,EMEA,Medium
2860.76,01/01/2009,Shipped,2009,Classic Cars,Herkku Gifts,Norway,EMEA,Small
5590,05/02/2009,Shipped,2009,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
2254.8,08/01/2009,Shipped,2009,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
4946.76,07/02/2009,Shipped,2009,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
2495.5,10/02/2009,Shipped,2009,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
3167.38,02/01/2009,Shipped,2009,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
2402.84,18/02/2009,Cancelled,2009,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Small
2454.54,07/03/2009,Shipped,2009,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
5464.69,02/02/2009,Shipped,2009,Classic Cars,Online Mini Collectables,USA,NA,Medium
4756.5,26/03/2009,Shipped,2009,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
3984.6,02/03/2009,Shipped,2009,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Medium
3100.32,25/03/2009,Shipped,2009,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
4850.3,30/03/2009,Shipped,2009,Classic Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
3846.98,16/04/2009,Shipped,2009,Classic Cars,Land of Toys Inc.,USA,NA,Medium
4220.92,09/04/2009,Shipped,2009,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
3288.82,24/04/2009,Shipped,2009,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
3987.2,12/04/2009,Shipped,2009,Classic Cars,Boards & Toys Co.,USA,NA,Medium
1809.5,02/05/2009,Shipped,2009,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
1092.2,02/05/2009,Shipped,2009,Classic Cars,Salzburg Collectables,Austria,EMEA,Small
4566.05,22/04/2009,Shipped,2009,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
5938.14,03/05/2009,Shipped,2009,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
8138.76,07/05/2009,Shipped,2009,Classic Cars,Muscle Machine Inc,USA,NA,Large
9470.94,11/05/2009,Shipped,2009,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Large
7036.89,31/03/2009,Shipped,2009,Classic Cars,Euro Shopping Channel,Spain,EMEA,Large
5559.03,05/05/2009,Shipped,2009,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
7872.5,16/02/2009,Shipped,2009,Classic Cars,L'ordine Souveniers,Italy,EMEA,Large
7886.2,07/05/2009,Shipped,2009,Classic Cars,Mini Creations Ltd.,USA,NA,Large
7232.16,13/05/2009,Shipped,2009,Classic Cars,Super Scale Inc.,USA,NA,Large
3114.4,25/05/2009,Shipped,2009,Classic Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
5045.22,16/05/2009,Shipped,2009,Classic Cars,"Clover Collections, Co.",Ireland,EMEA,Medium
6952.12,21/04/2009,Shipped,2009,Classic Cars,CAF Imports,Spain,EMEA,Medium
4157.73,25/03/2009,Shipped,2009,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
7962.24,03/06/2009,Shipped,2009,Classic Cars,Diecast Classics Inc.,USA,NA,Large
3778.8,04/01/2009,Shipped,2009,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
8253,03/01/2009,Shipped,2009,Classic Cars,Amica Models & Co.,Italy,EMEA,Large
3633.4,08/01/2009,Shipped,2009,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
6913.8,21/01/2009,Shipped,2009,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
2583.6,24/01/2009,Shipped,2009,Classic Cars,Baane Mini Imports,Norway,EMEA,Small
3105.62,02/06/2009,Shipped,2009,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Medium
4408.56,16/04/2009,Shipped,2009,Classic Cars,Muscle Machine Inc,USA,NA,Medium
3042.41,05/06/2009,Shipped,2009,Classic Cars,Reims Collectables,France,EMEA,Medium
5941.5,16/02/2009,Shipped,2009,Classic Cars,"Tokyo Collectables, Ltd",Japan,Japan,Medium
3241.9,10/06/2009,Shipped,2009,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
6109.29,26/03/2009,Shipped,2009,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
3387.78,20/06/2009,Shipped,2009,Classic Cars,Gift Depot Inc.,USA,NA,Medium
3485.82,14/04/2009,Shipped,2009,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
2042.88,25/06/2009,Shipped,2009,Classic Cars,Marseille Mini Autos,France,EMEA,Small
1800.24,05/07/2009,Shipped,2009,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
1340.64,14/06/2009,Shipped,2009,Classic Cars,Collectables For Less Inc.,USA,NA,Small
1762.08,08/07/2009,Shipped,2009,Classic Cars,Corporate Gift Ideas Co.,USA,NA,Small
2298.24,16/07/2009,Shipped,2009,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
1628,20/07/2009,Shipped,2009,Classic Cars,Herkku Gifts,Norway,EMEA,Small
1939.2,20/07/2009,Shipped,2009,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
3651.56,23/07/2009,Shipped,2009,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
2591.96,14/07/2009,Shipped,2009,Classic Cars,Auto Canal Petit,France,EMEA,Small
2864.17,18/07/2009,Shipped,2009,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
1484.2,18/07/2009,Shipped,2009,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Small
2254.25,17/07/2009,Cancelled,2009,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Small
2681.35,24/07/2009,Shipped,2009,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
3184.02,17/07/2009,Shipped,2009,Classic Cars,Online Mini Collectables,USA,NA,Medium
2846.63,23/07/2009,Shipped,2009,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
1685.42,28/06/2009,Shipped,2009,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Small
3988.6,29/07/2009,Shipped,2009,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
2789.96,22/06/2009,Shipped,2009,Classic Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Small
3607.56,23/06/2009,Shipped,2009,Classic Cars,Land of Toys Inc.,USA,NA,Medium
3368.16,04/08/2009,Shipped,2009,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
2775.08,07/08/2009,Shipped,2009,Classic Cars,Suominen Souveniers,Finland,EMEA,Small
1627.92,09/08/2009,Shipped,2009,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Small
2529.36,07/08/2009,Shipped,2009,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
3065.78,10/07/2009,Shipped,2009,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
4615.78,01/08/2009,Shipped,2009,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
5723.78,07/09/2009,Shipped,2009,Trucks and Buses,Classic Legends Inc.,USA,NA,Medium
2559.6,08/09/2009,Shipped,2009,Trucks and Buses,Muscle Machine Inc,USA,NA,Small
2140.11,25/07/2009,Shipped,2009,Trucks and Buses,Suominen Souveniers,Finland,EMEA,Small
3327.6,15/09/2009,Shipped,2009,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
6825.6,27/01/2009,Shipped,2009,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
3543.28,16/09/2009,Shipped,2009,Trucks and Buses,"Stylish Desk Decors, Co.",UK,EMEA,Medium
4516.22,18/09/2009,Shipped,2009,Trucks and Buses,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium
6445.46,23/09/2009,Shipped,2009,Trucks and Buses,Mini Classics,USA,NA,Medium
3384.36,26/09/2009,Shipped,2009,Trucks and Buses,Diecast Collectables,USA,NA,Medium
4891.68,08/10/2009,Shipped,2009,Trucks and Buses,Signal Collectibles Ltd.,USA,NA,Medium
4521.96,03/10/2009,Shipped,2009,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
5069.66,01/04/2009,Shipped,2009,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
6541.2,29/09/2009,Shipped,2009,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
3012.27,01/10/2009,Shipped,2009,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
5247.18,06/10/2009,Shipped,2009,Trucks and Buses,Diecast Classics Inc.,USA,NA,Medium
2214.87,26/05/2009,Shipped,2009,Trucks and Buses,Land of Toys Inc.,USA,NA,Small
4773.18,09/02/2009,Shipped,2009,Trucks and Buses,Marta's Replicas Co.,USA,NA,Medium
6185.7,27/10/2009,Shipped,2009,Trucks and Buses,Heintze Collectables,Denmark,EMEA,Medium
1517.88,01/05/2009,Shipped,2009,Trucks and Buses,Vitachrome Inc.,USA,NA,Small
6372.6,05/11/2009,Shipped,2009,Trucks and Buses,"La Corne D'abondance, Co.",France,EMEA,Medium
5232.96,07/11/2009,Shipped,2009,Trucks and Buses,Muscle Machine Inc,USA,NA,Medium
2694.72,07/11/2009,Shipped,2009,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
1749.79,11/11/2009,Shipped,2009,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
2130.56,17/11/2009,Shipped,2009,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
5951.34,26/08/2009,Shipped,2009,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
4692.6,25/11/2009,In Process,2009,Trucks and Buses,La Rochelle Gifts,France,EMEA,Medium
3731.04,16/08/2009,Shipped,2009,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
2142,11/11/2009,Shipped,2009,Classic Cars,Marseille Mini Autos,France,EMEA,Small
2838.81,24/07/2009,Shipped,2009,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
3230.37,19/12/2009,Shipped,2009,Classic Cars,Collectables For Less Inc.,USA,NA,Medium
5182,08/11/2009,Shipped,2009,Classic Cars,"Men 'R' US Retailers, Ltd.",USA,NA,Medium
4391.1,17/02/2009,Shipped,2009,Classic Cars,Mini Auto Werke,Austria,EMEA,Medium
4477.32,28/03/2009,Shipped,2009,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
3544.56,17/04/2009,Shipped,2009,Classic Cars,Online Diecast Creations Co.,USA,NA,Medium
5195.85,07/06/2009,Shipped,2009,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
4180.44,25/07/2009,Shipped,2009,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
2684.43,02/08/2009,Shipped,2009,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
1958.88,04/08/2009,Shipped,2009,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
4910.57,02/09/2009,Cancelled,2009,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
4468.4,13/09/2009,Shipped,2009,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
3127.88,26/11/2009,Shipped,2009,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
2675.13,20/08/2009,Shipped,2009,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Small
2807.61,15/06/2009,Shipped,2009,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Small
2504.75,07/06/2009,Shipped,2009,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
2984.88,29/06/2009,Shipped,2009,Classic Cars,FunGiftIdeas.com,USA,NA,Small
2524.86,01/07/2009,Shipped,2009,Classic Cars,Land of Toys Inc.,USA,NA,Small
4136,23/11/2009,Shipped,2009,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
4068.7,03/07/2009,Shipped,2009,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
5182,25/01/2009,Shipped,2009,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Medium
5243.79,24/04/2009,Shipped,2009,Classic Cars,Scandinavian Gift Ideas,Sweden,EMEA,Medium
9048.16,16/09/2009,Shipped,2009,Classic Cars,Mini Caravy,France,EMEA,Large
3832.64,24/12/2009,Shipped,2009,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
3920,07/02/2009,Shipped,2009,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Medium
4916.66,11/02/2009,Shipped,2009,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
3857,14/08/2009,Shipped,2009,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
4181.44,06/01/2009,Shipped,2009,Trucks and Buses,Technics Stores Inc.,USA,NA,Medium
4641,06/04/2009,Shipped,2009,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
3570.12,23/11/2009,Resolved,2009,Trucks and Buses,Mini Auto Werke,Austria,EMEA,Medium
4480.32,16/06/2010,Shipped,2010,Trucks and Buses,"Australian Gift Network, Co",Australia,APAC,Medium
2033.64,12/01/2010,Shipped,2010,Trucks and Buses,"Classic Gift Ideas, Inc",USA,NA,Small
1960.14,27/02/2010,Shipped,2010,Trucks and Buses,"Saveley & Henriot, Co.",France,EMEA,Small
3966.78,04/03/2010,Shipped,2010,Trucks and Buses,Canadian Gift Exchange Network,Canada,NA,Medium
5152,08/03/2010,Shipped,2010,Trucks and Buses,West Coast Collectables Co.,USA,NA,Medium
3360,04/04/2010,Shipped,2010,Trucks and Buses,Cambridge Collectables Co.,USA,NA,Medium
3451,13/04/2010,Shipped,2010,Trucks and Buses,Super Scale Inc.,USA,NA,Medium
5453,15/04/2010,Shipped,2010,Trucks and Buses,"Tokyo Collectables, Ltd",Japan,Japan,Medium
4164.12,04/09/2010,Shipped,2010,Trucks and Buses,Souveniers And Things Co.,Australia,APAC,Medium
2800.08,18/04/2010,Shipped,2010,Trucks and Buses,Amica Models & Co.,Italy,EMEA,Small
4687.94,03/11/2010,Shipped,2010,Trucks and Buses,Scandinavian Gift Ideas,Sweden,EMEA,Medium
4508,25/10/2010,Shipped,2010,Trucks and Buses,Auto Assoc. & Cie.,France,EMEA,Medium
4181.44,25/10/2010,Shipped,2010,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
2251.04,29/08/2010,Shipped,2010,Trucks and Buses,Online Diecast Creations Co.,USA,NA,Small
1167.25,27/05/2010,Shipped,2010,Trucks and Buses,Mini Wheels Co.,USA,NA,Small
2083.2,30/10/2010,Shipped,2010,Trucks and Buses,"Australian Collectors, Co.",Australia,APAC,Small
3822,15/09/2010,Shipped,2010,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
3911.49,17/08/2010,Shipped,2010,Trucks and Buses,"Anna's Decorations, Ltd",Australia,APAC,Medium
4704,09/08/2010,Shipped,2010,Trucks and Buses,Corporate Gift Ideas Co.,USA,NA,Medium
2467.9,14/07/2010,Shipped,2010,Trucks and Buses,"Anna's Decorations, Ltd",Australia,APAC,Small
3213,16/10/2010,Shipped,2010,Trucks and Buses,Quebec Home Shopping Network,Canada,NA,Medium
7182,10/06/2010,In Process,2010,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Large
4379.18,01/06/2010,Shipped,2010,Classic Cars,Motor Mint Distributors Inc.,USA,NA,Medium
5004.8,20/09/2010,Shipped,2010,Classic Cars,Marseille Mini Autos,France,EMEA,Medium
3644.75,19/07/2010,Shipped,2010,Classic Cars,Alpha Cognac,France,EMEA,Medium
2702.04,29/10/2010,Shipped,2010,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
3764.88,29/05/2010,Shipped,2010,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
4508,07/12/2010,Shipped,2010,Classic Cars,Quebec Home Shopping Network,Canada,NA,Medium
5418.16,08/12/2010,Shipped,2010,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
3300.66,05/11/2010,Shipped,2010,Classic Cars,Online Diecast Creations Co.,USA,NA,Medium
6182.4,19/12/2010,Shipped,2010,Classic Cars,Muscle Machine Inc,USA,NA,Medium
4186.73,15/12/2010,Shipped,2010,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
4529.28,15/11/2010,Shipped,2010,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
5628.89,22/11/2010,Shipped,2010,Classic Cars,Osaka Souveniers Co.,Japan,Japan,Medium
3054.48,19/11/2010,Cancelled,2010,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
2526.51,27/10/2010,Shipped,2010,Classic Cars,L'ordine Souveniers,Italy,EMEA,Small
4667.86,15/12/2010,Shipped,2010,Classic Cars,Signal Gift Stores,USA,NA,Medium
6499.32,02/12/2010,Shipped,2010,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
5917.78,11/08/2010,Shipped,2010,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
6231.91,06/01/2010,Shipped,2010,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
5803.14,11/01/2010,Shipped,2010,Classic Cars,FunGiftIdeas.com,USA,NA,Medium
6434.02,25/01/2010,Shipped,2010,Classic Cars,Motor Mint Distributors Inc.,USA,NA,Medium
6454.4,27/01/2010,Shipped,2010,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Medium
4196.8,07/02/2010,Shipped,2010,Classic Cars,Lyon Souveniers,France,EMEA,Medium
2611.8,15/01/2010,Shipped,2010,Classic Cars,Mini Creations Ltd.,USA,NA,Small
5895.05,15/02/2010,Shipped,2010,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Medium
3375.72,19/02/2010,Shipped,2010,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
8374.69,04/03/2010,Disputed,2010,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Large
4464.24,20/01/2010,Shipped,2010,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
4808.31,25/02/2010,Shipped,2010,Vintage Cars,Vitachrome Inc.,USA,NA,Medium
3288.78,15/03/2010,Shipped,2010,Vintage Cars,Mini Wheels Co.,USA,NA,Medium
3254.72,01/03/2010,Shipped,2010,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Medium
3184.94,19/03/2010,Shipped,2010,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
5907.5,23/03/2010,Shipped,2010,Vintage Cars,Signal Collectibles Ltd.,USA,NA,Medium
4389.12,26/03/2010,Shipped,2010,Vintage Cars,Corporate Gift Ideas Co.,USA,NA,Medium
5036.16,29/03/2010,Shipped,2010,Vintage Cars,Rovelli Gifts,Italy,EMEA,Medium
2183.25,28/03/2010,Shipped,2010,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
3106.88,05/04/2010,Shipped,2010,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Medium
3735.72,31/03/2010,Shipped,2010,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
2413.26,07/04/2010,Shipped,2010,Vintage Cars,West Coast Collectables Co.,USA,NA,Small
2953.75,07/04/2010,Shipped,2010,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
4684.8,10/04/2010,Shipped,2010,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
3248.7,10/04/2010,Shipped,2010,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
5239.5,12/03/2010,Shipped,2010,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
4567.98,01/01/2010,Shipped,2010,Vintage Cars,Herkku Gifts,Norway,EMEA,Medium
3535.35,08/03/2010,Shipped,2010,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Medium
3843.34,19/04/2010,Shipped,2010,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
3710.9,17/04/2010,Shipped,2010,Vintage Cars,Online Diecast Creations Co.,USA,NA,Medium
4375.98,05/04/2010,Shipped,2010,Vintage Cars,"AV Stores, Co.",UK,EMEA,Medium
1516.62,20/04/2010,Shipped,2010,Vintage Cars,Signal Gift Stores,USA,NA,Small
2509,22/04/2010,Shipped,2010,Vintage Cars,Lyon Souveniers,France,EMEA,Small
9240.44,22/04/2010,Shipped,2010,Vintage Cars,Collectables For Less Inc.,USA,NA,Large
2515.32,08/05/2010,Shipped,2010,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
5548.9,12/05/2010,Shipped,2010,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
4873.05,13/05/2010,In Process,2010,Vintage Cars,Diecast Classics Inc.,USA,NA,Medium
2055.74,01/02/2010,Shipped,2010,Vintage Cars,Vitachrome Inc.,USA,NA,Small
2354.88,20/05/2010,Shipped,2010,Vintage Cars,Mini Wheels Co.,USA,NA,Small
2309.58,13/05/2010,Shipped,2010,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
2113.37,17/05/2010,Shipped,2010,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
1746.6,22/05/2010,Shipped,2010,Vintage Cars,Signal Collectibles Ltd.,USA,NA,Small
2304.45,10/04/2010,Shipped,2010,Vintage Cars,Corporate Gift Ideas Co.,USA,NA,Small
2122.08,17/05/2010,Shipped,2010,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
1742.4,26/05/2010,Shipped,2010,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
2455.02,28/05/2010,Shipped,2010,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
3053.28,28/05/2010,Shipped,2010,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
1423.29,03/06/2010,Shipped,2010,Vintage Cars,West Coast Collectables Co.,USA,NA,Small
1504.12,08/06/2010,Shipped,2010,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
1164.4,10/06/2010,Shipped,2010,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
1500.75,16/06/2010,Shipped,2010,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Small
1557.36,14/06/2010,Shipped,2010,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
1345.68,21/06/2010,Shipped,2010,Vintage Cars,Herkku Gifts,Norway,EMEA,Small
1795.24,10/06/2010,Shipped,2010,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Small
1105.25,29/06/2010,Shipped,2010,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
2364.88,23/06/2010,Shipped,2010,Vintage Cars,Online Diecast Creations Co.,USA,NA,Small
2427.03,11/06/2010,Shipped,2010,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
1237.95,01/03/2010,Shipped,2010,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Small
1593.02,18/02/2010,Shipped,2010,Vintage Cars,Lyon Souveniers,France,EMEA,Small
3156.16,28/07/2010,Shipped,2010,Vintage Cars,Collectables For Less Inc.,USA,NA,Medium
1320.75,03/08/2010,Shipped,2010,Vintage Cars,Corporate Gift Ideas Co.,USA,NA,Small
4998,16/08/2010,Shipped,2010,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
1293.75,24/07/2010,In Process,2010,Vintage Cars,Diecast Classics Inc.,USA,NA,Small
5433.08,10/09/2010,Shipped,2010,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
3073.72,17/07/2010,Shipped,2010,Classic Cars,Atelier graphique,France,EMEA,Medium
4380.2,13/05/2010,Shipped,2010,Classic Cars,Reims Collectables,France,EMEA,Medium
5848.68,16/08/2010,Shipped,2010,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
